year,month,day,hour,minute,second,microsecond,latitude,longitude,magnitude,depth
2007,4,5,0,46,50,330000,-5.855,153.345,4.9,35.0
2007,4,5,2,46,25,330000,-17.332,-176.867,5.1,35.0
2007,4,5,3,25,7,540000,-16.999,-176.941,5.7,30.5
2007,4,5,3,30,53,440000,-8.533,157.558,4.8,10.0
2007,4,5,3,56,50,480000,37.306,-24.621,6.3,14.0
2007,4,5,7,13,17,370000,-20.72,168.909,4.9,10.0
2007,4,5,10,12,33,360000,-7.329,155.36,4.8,10.0
2007,4,5,12,9,53,540000,-20.543,168.971,4.9,10.0
2007,4,5,13,22,53,10000,56.048,114.535,4.9,10.0
2007,4,5,15,40,40,330000,37.141,-24.639,4.8,10.0
2007,4,5,16,27,12,910000,37.442,-24.447,4.8,10.0
2007,4,5,17,41,46,570000,-5.248,153.635,4.8,10.0
2007,4,5,20,48,53,400000,-21.187,55.658,5.3,10.0
2007,4,5,21,27,0,60000,1.507,-84.669,5.5,10.0
2007,4,5,22,45,18,600000,37.201,-24.456,4.8,10.0
2007,4,6,0,38,55,790000,-7.583,155.338,4.8,10.0
2007,4,6,5,54,20,420000,-55.373,-123.645,5.9,10.0
2007,4,6,6,10,51,950000,37.104,-24.597,4.8,10.0
2007,4,6,6,20,14,30000,-23.542,170.225,5.1,32.2
2007,4,6,8,13,34,890000,-55.391,-123.779,4.9,10.0
2007,4,6,9,12,19,670000,-8.366,157.037,5.4,9.2
2007,4,6,14,45,9,520000,-21.002,168.799,4.9,10.0
2007,4,6,15,21,39,340000,37.227,-24.649,5.0,10.0
2007,4,6,18,23,52,750000,-7.921,130.315,4.9,10.0
2007,4,6,19,40,52,600000,-7.903,155.773,4.9,23.6
2007,4,6,23,15,42,990000,-7.128,155.672,4.8,10.0
2007,4,7,1,21,41,950000,30.849,141.847,5.2,35.0
2007,4,7,1,25,23,140000,30.819,141.92,4.9,35.0
2007,4,7,4,41,24,800000,-27.982,-176.725,5.4,38.6
2007,4,7,5,20,49,630000,-39.787,46.178,5.9,10.0
2007,4,7,6,7,45,770000,-8.572,157.705,4.8,10.0
2007,4,7,7,9,25,370000,37.306,-24.494,6.1,8.0
2007,4,7,8,9,5,830000,-20.867,168.591,4.8,10.0
2007,4,7,8,20,16,220000,-20.935,168.659,4.9,10.0
2007,4,7,8,30,10,170000,-20.833,168.677,5.2,10.0
2007,4,7,8,46,39,240000,-20.869,168.691,4.9,10.0
2007,4,7,9,51,51,620000,2.916,95.7,6.1,30.0
2007,4,7,13,8,44,720000,-20.98,168.659,4.8,10.0
2007,4,7,23,46,8,0,-41.75,-89.75,5.1,10.0
2007,4,7,23,46,16,320000,-40.525,-89.898,5.1,10.0
2007,4,8,0,1,58,610000,-15.616,87.976,4.8,10.0
2007,4,8,0,10,51,520000,37.053,-24.301,4.8,10.0
2007,4,8,1,0,23,620000,-6.305,150.512,4.9,35.0
2007,4,8,3,21,58,890000,49.281,155.464,5.0,10.0
2007,4,8,3,42,49,230000,-7.175,156.177,4.8,10.0
2007,4,8,4,14,7,660000,-7.672,155.57,4.8,10.0
2007,4,8,4,48,19,610000,-4.557,102.767,4.9,24.7
2007,4,8,9,59,11,860000,-4.579,153.326,4.8,15.0
2007,4,8,13,25,29,40000,-17.561,-72.709,4.8,32.5
2007,4,8,13,28,17,440000,-17.422,-72.735,5.1,29.8
2007,4,8,14,10,50,80000,-20.516,168.725,4.8,10.0
2007,4,8,14,47,17,320000,37.159,-24.523,5.2,10.0
2007,4,8,15,10,27,850000,-7.064,156.046,4.9,10.0
2007,4,8,18,25,58,240000,36.984,-24.313,5.0,10.0
2007,4,8,20,10,40,350000,-6.894,155.893,4.9,10.0
2007,4,8,20,38,1,640000,37.191,-24.51,5.4,10.0
2007,4,8,23,11,16,60000,14.451,53.807,5.1,10.0
2007,4,9,0,58,18,390000,-6.834,155.816,5.4,10.0
2007,4,9,8,32,23,490000,37.106,-24.514,5.0,10.0
2007,4,9,10,18,4,580000,48.304,154.695,5.8,36.0
2007,4,9,10,18,52,750000,-6.781,155.837,4.9,10.0
2007,4,9,11,16,33,20000,-6.844,155.642,4.8,10.0
2007,4,9,20,48,41,920000,-1.317,89.419,5.0,10.0
2007,4,10,0,35,20,930000,-11.491,-14.247,4.9,10.0
2007,4,10,3,17,56,350000,38.551,21.636,5.0,2.7
2007,4,10,7,15,41,590000,38.529,21.542,5.1,6.3
2007,4,10,10,41,0,240000,38.551,21.642,5.2,0.1
2007,4,10,13,56,53,890000,12.99,92.525,5.5,30.0
2007,4,10,15,22,41,380000,46.495,156.285,4.9,10.0
2007,4,10,22,0,34,240000,38.005,30.923,5.1,5.8
2007,4,11,6,41,55,50000,1.267,97.137,4.9,30.0
2007,4,11,10,30,57,720000,46.453,153.549,5.3,10.0
2007,4,11,12,45,54,150000,12.998,126.02,5.1,36.2
2007,4,11,16,26,36,740000,-21.308,169.156,5.1,35.0
2007,4,11,20,45,1,390000,3.134,126.916,4.8,10.0
2007,4,12,10,58,59,210000,-21.506,169.147,5.3,10.0
2007,4,12,12,1,41,370000,-30.415,-177.619,5.0,10.0
2007,4,12,17,39,55,240000,-13.819,34.896,4.8,13.8
2007,4,12,18,24,49,30000,-61.828,160.96,6.0,10.0
2007,4,12,18,41,39,20000,-6.914,155.748,4.9,10.0
2007,4,12,19,11,12,710000,-61.616,160.46,5.4,10.0
2007,4,12,20,24,25,960000,-7.425,154.461,4.8,10.0
2007,4,13,1,50,27,520000,-16.083,-178.877,5.2,35.0
2007,4,13,5,42,23,30000,17.302,-100.198,6.0,34.0
2007,4,13,8,43,47,500000,17.135,-100.31,5.3,33.9
2007,4,13,9,14,50,820000,-1.132,126.956,5.5,12.1
2007,4,13,9,34,22,560000,4.308,125.567,4.9,10.0
2007,4,13,12,20,53,920000,1.714,97.153,4.9,39.8
2007,4,13,14,42,26,600000,18.177,-102.735,5.0,10.0
2007,4,13,16,48,56,150000,-4.91,68.548,4.9,10.0
2007,4,13,18,24,19,160000,-35.051,-108.836,6.1,10.0
2007,4,13,21,56,52,890000,52.402,-168.213,5.3,39.4
2007,4,13,22,51,13,680000,18.247,121.147,4.8,35.0
2007,4,14,10,0,52,220000,-36.4,-97.903,5.4,10.0
2007,4,14,16,46,24,690000,-20.939,168.748,4.9,36.6
2007,4,14,17,22,41,300000,45.286,98.294,4.9,24.2
2007,4,14,18,25,28,260000,-3.521,145.121,5.1,25.3
2007,4,14,23,17,1,550000,-3.672,144.806,5.3,35.0
2007,4,14,23,25,25,150000,-3.49,144.927,4.9,35.0
2007,4,14,23,57,22,350000,-3.503,144.805,4.8,35.0
2007,4,15,3,19,30,390000,34.807,136.239,5.1,15.7
2007,4,15,4,12,30,190000,47.002,153.435,5.5,34.9
2007,4,15,10,42,11,80000,1.22,126.304,5.3,10.0
2007,4,15,13,59,28,550000,39.279,72.772,5.0,9.1
2007,4,15,17,5,28,0,-36.75,-97.75,5.1,10.0
2007,4,15,22,20,9,550000,39.259,74.767,4.9,16.5
2007,4,16,1,24,7,110000,-63.337,169.919,5.8,10.0
2007,4,16,7,28,57,610000,-41.738,84.755,5.0,10.0
2007,4,16,9,4,54,810000,27.453,129.255,5.0,30.4
2007,4,16,10,51,58,150000,-6.966,155.68,4.9,10.0
2007,4,16,13,20,38,230000,-58.015,147.964,6.4,10.0
2007,4,16,15,50,7,390000,-21.315,-174.511,5.2,10.0
2007,4,16,18,0,49,200000,-16.458,-173.226,5.1,10.0
2007,4,18,10,41,11,690000,-7.652,155.651,4.9,10.0
2007,4,19,2,57,20,970000,-29.8,-177.31,4.9,19.3
2007,4,19,9,5,8,280000,0.791,125.804,5.0,10.0
2007,4,19,10,2,10,900000,17.247,-101.296,5.3,23.8
2007,4,19,12,11,53,990000,-6.828,155.719,4.8,10.0
2007,4,19,19,37,49,720000,-2.405,137.722,4.9,30.5
2007,4,20,0,26,40,600000,25.722,125.093,6.1,10.0
2007,4,20,0,30,59,960000,25.73,125.148,5.7,10.0
2007,4,20,0,39,18,990000,-7.182,155.162,5.0,10.0
2007,4,20,1,19,9,420000,-0.966,127.063,5.0,10.0
2007,4,20,1,45,56,110000,25.71,125.108,6.3,9.0
2007,4,20,2,3,17,920000,-6.951,156.094,4.9,10.0
2007,4,20,2,11,7,520000,1.042,126.149,4.8,10.0
2007,4,20,2,23,34,40000,25.623,125.043,6.0,11.1
2007,4,20,3,0,58,90000,25.701,125.306,5.3,10.0
2007,4,20,3,28,54,720000,25.658,125.319,5.3,10.0
2007,4,20,5,23,11,280000,25.683,125.244,5.5,10.0
2007,4,20,6,57,0,30000,21.562,120.405,4.8,10.0
2007,4,20,13,21,0,970000,-0.14,124.416,5.1,20.9
2007,4,20,15,14,7,50000,-34.024,-178.837,5.4,7.8
2007,4,21,0,32,24,850000,21.136,122.129,5.5,10.0
2007,4,21,1,4,40,210000,-17.899,-171.706,4.8,35.0
2007,4,21,7,14,17,960000,-17.481,-72.77,4.9,30.6
2007,4,21,10,33,46,120000,11.667,142.747,4.9,30.0
2007,4,21,17,53,46,310000,-45.243,-72.648,6.2,36.7
2007,4,21,21,27,46,350000,-23.415,170.923,5.0,29.1
2007,4,22,6,5,28,540000,-31.526,-71.862,5.1,29.9
2007,4,22,10,22,2,200000,-32.388,-71.448,5.3,25.6
2007,4,22,10,28,51,650000,25.636,125.101,5.1,10.0
2007,4,22,11,57,41,180000,-3.741,-81.227,5.4,38.2
2007,4,23,0,55,35,230000,-15.84,-176.174,4.9,35.0
2007,4,23,7,2,58,360000,-21.323,-174.536,4.8,35.0
2007,4,23,10,45,58,980000,-20.55,169.403,5.1,31.5
2007,4,24,0,14,10,460000,28.957,-43.104,4.9,10.0
2007,4,24,5,56,32,790000,28.995,-43.162,5.0,10.0
2007,4,24,7,25,43,50000,28.921,-43.188,5.0,10.0
2007,4,24,7,36,56,710000,28.879,-43.104,5.1,10.0
2007,4,24,8,24,41,750000,48.371,154.635,4.9,10.0
2007,4,24,12,14,21,950000,-7.792,155.666,5.4,10.0
2007,4,24,12,57,51,200000,28.989,-43.231,5.1,10.0
2007,4,24,13,43,9,0,18.35,120.791,4.8,36.5
2007,4,24,16,7,40,210000,28.985,-43.208,5.3,10.0
2007,4,24,18,21,12,830000,-16.475,67.328,5.3,10.0
2007,4,24,22,47,11,200000,28.946,-43.096,5.0,10.0
2007,4,25,1,1,24,920000,-21.101,168.62,4.9,34.4
2007,4,25,2,11,54,720000,47.164,-27.457,5.4,10.0
2007,4,25,4,19,0,100000,28.19,56.22,5.2,15.9
2007,4,25,10,6,49,460000,46.634,152.586,5.0,10.0
2007,4,25,11,52,55,620000,7.4,126.44,5.7,27.1
2007,4,25,12,34,28,560000,28.864,-43.003,5.1,10.0
2007,4,25,15,6,38,550000,-3.573,128.599,4.8,20.0
2007,4,25,16,48,58,0,-1.33,150.157,4.8,35.0
2007,4,25,20,2,15,400000,28.23,56.27,4.8,14.0
2007,4,26,1,47,37,880000,-42.159,84.348,5.0,10.0
2007,4,26,5,23,49,130000,15.529,96.151,4.9,31.6
2007,4,26,9,39,55,90000,-18.095,172.933,5.4,22.9
2007,4,26,10,0,41,350000,-18.039,172.875,5.3,10.0
2007,4,26,12,23,30,810000,46.681,152.431,4.9,10.0
2007,4,26,20,16,37,480000,53.849,170.869,4.8,14.4
2007,4,27,7,31,39,850000,-26.345,-177.648,4.8,35.4
2007,4,27,8,2,49,650000,5.359,94.635,5.9,38.0
2007,4,27,15,33,53,950000,-61.828,-59.728,5.0,10.0
2007,4,27,22,52,8,300000,-15.972,173.417,5.1,10.0
2007,4,28,3,40,5,70000,-18.889,-172.934,4.8,36.1
2007,4,28,5,20,30,163000,69.6432,-144.8182,4.9,10.0
2007,4,28,13,56,36,0,16.945,-99.825,5.1,10.1
2007,4,28,14,2,37,910000,-60.789,-20.208,6.1,10.0
2007,4,28,17,6,17,960000,33.084,97.978,4.9,20.5
2007,4,28,19,14,29,330000,1.759,99.27,4.9,23.9
2007,4,29,0,49,5,820000,43.438,-126.915,4.8,6.3
2007,4,29,3,44,32,620000,-8.308,157.173,5.5,26.4
2007,4,29,6,33,54,430000,25.316,62.154,5.0,28.8
2007,4,29,17,8,51,620000,-6.893,155.993,5.0,10.0
2007,4,30,11,33,57,370000,-31.027,-177.872,4.9,24.7
2007,4,30,13,59,41,990000,38.414,97.834,5.2,10.0
2007,4,30,15,38,52,540000,-53.999,6.081,5.6,10.0
2007,5,1,0,15,20,780000,-7.124,155.134,5.7,9.0
2007,5,1,1,19,4,140000,-7.215,155.315,4.8,10.0
2007,5,1,1,45,23,660000,-7.168,155.107,5.8,10.0
2007,5,2,11,22,31,590000,-8.878,157.814,5.1,10.0
2007,5,2,11,41,0,710000,-8.841,157.814,4.9,10.0
2007,5,2,12,0,50,500000,52.408,160.156,4.9,27.6
2007,5,3,11,27,17,260000,1.545,126.362,5.6,10.0
2007,5,3,13,56,29,740000,-34.115,-178.948,5.6,10.0
2007,5,3,22,1,57,870000,52.61,-34.536,4.9,10.0
2007,5,4,6,57,39,550000,-20.781,-175.583,4.8,24.1
2007,5,4,9,25,10,560000,9.188,126.273,4.9,38.3
2007,5,4,12,6,51,750000,-1.41,-14.921,6.2,7.0
2007,5,4,18,1,26,40000,-60.867,-20.124,5.0,10.0
2007,5,4,19,29,15,90000,-2.328,99.873,5.0,30.0
2007,5,5,5,27,14,430000,-58.348,-22.903,5.2,35.0
2007,5,5,6,15,43,710000,50.767,-130.049,5.0,10.0
2007,5,5,8,51,39,90000,34.248,81.967,6.1,9.0
2007,5,5,9,11,11,380000,34.234,81.858,4.8,10.0
2007,5,6,1,3,46,720000,-3.661,123.183,5.1,30.0
2007,5,6,1,27,5,610000,34.126,81.942,5.0,13.5
2007,5,6,1,28,58,590000,34.072,81.889,4.9,13.3
2007,5,6,4,1,2,540000,25.076,62.988,4.8,27.8
2007,5,6,6,7,29,600000,45.522,-27.708,5.2,10.0
2007,5,6,10,57,58,160000,24.99,62.954,4.8,27.3
2007,5,6,17,44,40,460000,-7.666,-13.563,5.0,10.0
2007,5,7,4,14,54,340000,-62.505,-158.648,5.1,10.0
2007,5,7,4,50,11,90000,-29.811,-177.699,5.1,35.0
2007,5,7,7,39,28,310000,-54.836,-130.768,5.4,10.0
2007,5,7,10,40,11,40000,1.832,97.042,4.8,30.0
2007,5,7,11,15,16,230000,-44.85,-80.453,6.1,10.0
2007,5,7,11,59,47,560000,31.355,97.787,5.5,12.1
2007,5,8,0,45,26,240000,34.242,81.871,4.8,30.4
2007,5,8,22,31,27,500000,-31.705,-71.972,4.8,29.6
2007,5,9,7,50,3,830000,40.3745,-125.0161667,5.2,-0.423
2007,5,9,10,25,21,100000,9.545,-70.751,4.9,4.4
2007,5,9,18,10,37,730000,47.41,153.076,4.9,10.0
2007,5,9,18,30,57,740000,0.864,100.112,4.8,7.6
2007,5,10,0,49,17,540000,12.746,125.948,4.8,10.9
2007,5,10,11,8,3,570000,-6.93,155.442,4.9,10.0
2007,5,10,11,15,7,60000,-6.883,155.412,5.5,10.0
2007,5,10,17,21,46,270000,-19.371,169.012,4.9,10.0
2007,5,10,18,37,10,950000,-5.607,133.842,5.1,30.8
2007,5,10,18,55,5,650000,22.253,143.232,4.8,10.0
2007,5,10,19,21,6,640000,21.883,143.088,5.1,10.0
2007,5,10,21,54,47,960000,47.076,153.441,5.1,29.3
2007,5,11,13,22,59,590000,-8.583,157.6,5.0,10.0
2007,5,11,21,37,44,740000,46.384,153.221,4.9,10.0
2007,5,12,2,12,28,950000,-33.039,-178.544,4.9,35.0
2007,5,12,4,38,24,240000,-7.494,156.127,5.0,10.0
2007,5,12,10,16,56,0,-49.75,-116.75,5.2,10.0
2007,5,13,3,23,53,370000,-41.4,-89.066,5.0,10.0
2007,5,14,7,7,17,500000,1.238,126.16,5.1,10.0
2007,5,14,9,0,39,690000,20.5,120.262,5.0,35.0
2007,5,14,9,31,43,100000,1.255,97.248,5.5,30.0
2007,5,15,1,14,55,580000,-55.477,-127.989,5.6,10.0
2007,5,15,5,43,45,830000,-54.411,5.668,4.9,10.0
2007,5,15,11,22,18,800000,47.825,154.546,5.3,10.0
2007,5,15,12,41,5,460000,-7.735,155.524,5.0,10.0
2007,5,15,15,58,39,360000,20.537,122.034,4.8,9.6
2007,5,15,17,42,41,160000,46.82,155.45,5.2,10.0
2007,5,15,19,20,7,290000,51.459,175.908,4.8,8.8
2007,5,16,6,21,33,50000,-7.698,155.558,4.9,10.0
2007,5,16,8,56,14,120000,20.503,100.732,6.3,9.0
2007,5,16,10,17,45,140000,48.858,154.768,5.5,10.0
2007,5,16,16,48,9,800000,-45.021,-80.722,5.4,8.5
2007,5,16,23,37,42,580000,-6.584,105.22,5.0,16.1
2007,5,16,23,58,36,140000,-6.959,155.865,5.7,35.0
2007,5,17,2,59,36,330000,-2.745,136.745,5.5,23.3
2007,5,17,8,42,19,600000,-22.314,171.364,4.8,35.0
2007,5,17,13,3,10,160000,-0.696,130.042,4.8,30.0
2007,5,17,17,55,6,880000,-21.119,168.691,4.8,10.0
2007,5,18,0,12,59,20000,1.32,97.192,4.9,36.4
2007,5,18,6,46,48,860000,-8.617,154.409,5.2,10.0
2007,5,18,8,52,2,120000,3.57,-102.272,5.0,10.0
2007,5,18,10,51,10,800000,52.85,160.388,5.0,38.4
2007,5,18,11,32,34,750000,-2.457,68.457,4.9,10.0
2007,5,18,15,57,25,80000,4.111,96.032,5.2,30.0
2007,5,18,17,45,18,100000,-20.122,168.706,4.8,10.0
2007,5,18,23,11,26,300000,-7.316,151.906,5.7,35.0
2007,5,19,0,12,16,430000,-31.897,57.352,4.8,10.0
2007,5,19,1,47,13,80000,45.592,153.956,4.8,35.0
2007,5,19,10,38,33,730000,-56.903,-24.964,5.2,10.0
2007,5,20,13,23,53,700000,52.62,139.493,4.9,10.0
2007,5,20,14,50,27,830000,23.631,-108.829,4.9,10.0
2007,5,20,19,51,18,370000,26.106,144.1,4.8,22.3
2007,5,21,5,25,13,410000,-9.29,159.114,5.0,8.9
2007,5,21,14,8,54,380000,5.225,94.285,4.8,30.0
2007,5,21,16,39,8,670000,35.117,27.808,5.0,10.0
2007,5,22,3,41,12,170000,2.009,96.749,5.0,30.0
2007,5,22,19,57,0,260000,37.208,-24.671,4.8,10.0
2007,5,22,21,4,30,990000,-21.117,168.745,5.0,10.0
2007,5,22,22,46,37,620000,11.281,124.512,4.9,35.0
2007,5,23,4,41,46,540000,52.352,-31.814,5.7,10.0
2007,5,23,8,16,9,190000,21.883,143.121,5.2,21.5
2007,5,23,19,9,15,130000,21.892,-96.359,5.6,10.0
2007,5,23,20,19,14,190000,2.629,95.548,5.2,39.9
2007,5,23,22,0,11,90000,-7.92,156.633,5.2,10.0
2007,5,24,1,6,25,530000,-9.553,118.797,5.6,37.9
2007,5,24,1,6,58,900000,-9.228,157.433,5.5,10.0
2007,5,24,12,39,30,230000,62.271,171.68,5.3,10.0
2007,5,25,15,5,31,40000,21.749,143.154,4.9,33.9
2007,5,26,2,29,24,300000,-17.704,-172.918,5.4,32.5
2007,5,26,2,41,39,920000,-6.902,155.936,4.8,10.0
2007,5,26,2,44,46,900000,-35.928,-103.097,5.5,10.0
2007,5,26,6,36,55,40000,21.884,143.1,4.9,25.0
2007,5,26,6,52,9,920000,21.816,143.12,4.8,22.7
2007,5,26,13,27,28,720000,-7.167,156.456,4.9,10.0
2007,5,26,19,13,35,0,0.511,67.171,5.1,10.0
2007,5,27,2,59,12,0,-35.75,-17.25,5.0,10.0
2007,5,27,6,26,17,620000,-35.193,78.639,5.0,10.0
2007,5,27,18,12,34,770000,-20.069,-174.519,5.6,7.3
2007,5,28,7,43,56,290000,-26.089,70.899,5.0,10.0
2007,5,28,9,31,20,900000,21.704,143.048,4.9,20.0
2007,5,28,12,51,49,220000,-18.251,-172.994,4.8,10.0
2007,5,28,16,26,19,120000,-42.038,85.028,5.0,10.0
2007,5,29,2,54,38,830000,46.683,152.753,4.8,10.0
2007,5,29,9,36,5,600000,-1.065,127.343,6.1,24.0
2007,5,29,9,42,58,460000,-1.066,127.419,5.5,10.0
2007,5,29,10,21,36,580000,-1.015,127.537,4.8,10.0
2007,5,29,10,31,42,830000,-1.011,127.601,4.9,10.0
2007,5,29,12,0,22,940000,-1.074,127.465,5.1,10.0
2007,5,29,15,50,50,860000,-18.372,-173.885,5.5,1.5
2007,5,29,18,15,50,760000,-35.837,-102.743,5.1,10.0
2007,5,29,18,34,59,470000,53.569,-163.641,4.9,22.6
2007,5,30,19,35,21,440000,-59.972,-26.457,5.5,35.0
2007,5,30,19,38,1,70000,-20.388,-174.109,5.0,39.6
2007,5,30,20,10,19,20000,-35.398,78.591,4.8,10.0
2007,5,30,22,22,59,120000,-34.14,-179.004,4.9,27.0
2007,5,31,10,11,11,200000,18.655,-104.137,5.1,11.2
2007,5,31,16,47,16,370000,-1.136,127.533,5.0,10.0
2007,5,31,17,38,6,890000,-7.574,127.879,4.8,7.1
2007,5,31,23,18,5,60000,8.305,93.864,5.4,35.0
2007,6,1,7,31,7,150000,-2.938,-102.538,5.2,10.0
2007,6,1,7,58,9,250000,-2.941,-102.33,4.8,10.0
2007,6,1,11,51,32,580000,54.914,162.413,5.0,23.5
2007,6,1,15,23,0,610000,-33.826,-178.901,5.0,10.0
2007,6,1,19,22,5,610000,-3.454,148.668,5.5,10.0
2007,6,2,7,14,27,760000,21.812,143.027,4.8,35.0
2007,6,2,8,55,53,440000,21.9,143.05,4.9,32.5
2007,6,2,14,6,37,360000,30.783,-41.731,5.3,10.0
2007,6,2,21,34,57,780000,23.028,101.052,6.1,5.0
2007,6,3,2,49,3,210000,23.026,101.163,4.9,10.0
2007,6,3,10,9,54,540000,13.875,122.686,5.3,30.4
2007,6,3,11,17,37,430000,-55.359,-29.531,5.1,10.0
2007,6,4,19,40,2,990000,12.062,143.81,5.0,32.3
2007,6,4,19,55,8,30000,-6.197,152.267,4.8,36.5
2007,6,4,20,41,4,890000,12.051,143.811,5.0,16.7
2007,6,4,21,9,0,370000,-7.236,155.741,5.2,10.0
2007,6,4,21,13,26,870000,-7.184,155.831,5.0,10.0
2007,6,5,0,46,43,930000,12.063,143.723,4.8,20.8
2007,6,5,9,33,42,310000,-14.838,166.785,5.8,22.0
2007,6,5,9,43,49,640000,-14.862,166.744,5.0,28.9
2007,6,5,11,50,20,500000,38.542,21.654,4.9,0.0
2007,6,5,15,27,2,100000,-60.182,-26.728,5.7,10.0
2007,6,5,16,16,25,90000,-14.911,166.923,4.9,10.0
2007,6,5,17,5,49,990000,12.094,143.797,4.9,20.4
2007,6,6,11,9,26,680000,42.614,75.417,5.0,10.0
2007,6,6,14,42,53,870000,33.319,131.409,4.8,18.8
2007,6,6,19,21,49,200000,-2.818,136.621,4.9,10.0
2007,6,7,0,40,38,130000,-3.316,146.761,6.2,4.7
2007,6,7,5,3,37,380000,-55.693,-27.054,4.8,13.1
2007,6,7,19,35,51,320000,-55.704,-26.186,4.9,15.5
2007,6,8,1,34,32,870000,1.301,125.661,4.8,36.1
2007,6,8,7,35,4,290000,-21.739,-173.915,4.8,10.0
2007,6,8,8,44,2,70000,-14.107,67.163,4.9,10.0
2007,6,8,9,52,18,510000,-34.972,-111.36,5.0,10.0
2007,6,8,13,16,24,410000,-7.725,129.259,5.1,28.1
2007,6,8,14,36,44,570000,-16.82,167.036,5.0,10.0
2007,6,8,15,8,38,50000,13.639,-90.802,5.5,38.9
2007,6,8,17,43,20,420000,-6.219,151.537,5.0,10.0
2007,6,8,22,1,22,820000,9.433,-40.53,5.1,10.0
2007,6,9,1,31,55,70000,24.845,-45.878,5.0,10.0
2007,6,9,14,59,50,100000,2.606,96.04,5.2,24.4
2007,6,9,18,33,46,190000,3.364,-82.866,4.9,10.0
2007,6,10,18,45,14,750000,37.17,136.507,4.9,10.0
2007,6,11,17,13,44,100000,-35.687,-16.144,5.5,10.0
2007,6,11,20,12,42,850000,-19.912,66.333,5.0,10.0
2007,6,11,20,37,46,430000,-9.215,112.03,4.9,10.0
2007,6,11,20,38,5,410000,-19.91,66.219,5.0,10.0
2007,6,11,22,22,26,580000,-32.577,-178.144,5.0,20.6
2007,6,12,0,55,49,860000,43.711,148.878,5.2,35.0
2007,6,12,1,0,29,710000,44.246,149.095,5.1,35.5
2007,6,12,3,51,31,330000,1.205,97.139,4.9,30.0
2007,6,12,9,29,45,830000,-42.518,-74.126,4.8,28.3
2007,6,12,15,7,50,630000,-41.306,-90.687,5.1,10.0
2007,6,12,17,17,11,630000,-41.113,-91.158,4.9,10.0
2007,6,12,21,3,38,230000,-60.96,160.793,5.3,10.0
2007,6,13,3,8,32,0,-61.5,154.5,5.0,10.0
2007,6,13,19,29,40,180000,13.554,-90.618,6.7,23.0
2007,6,14,5,29,7,40000,-16.449,-174.634,5.0,10.0
2007,6,14,13,37,40,920000,-36.208,-100.152,5.9,10.0
2007,6,14,14,49,54,110000,10.383,125.308,5.5,10.0
2007,6,14,18,18,18,360000,-56.802,-140.774,5.1,10.0
2007,6,14,18,59,12,600000,-21.724,168.754,4.9,10.0
2007,6,14,22,57,14,470000,-46.361,96.177,5.6,10.0
2007,6,15,15,2,38,510000,-58.147,-139.757,4.8,10.0
2007,6,15,15,15,1,250000,-57.978,-139.804,4.9,10.0
2007,6,15,17,29,21,710000,-46.385,95.999,5.6,10.0
2007,6,15,18,49,53,390000,1.719,30.834,5.9,24.0
2007,6,16,0,32,26,490000,-12.063,166.226,5.0,35.0
2007,6,16,4,23,57,930000,-7.264,155.506,5.8,10.0
2007,6,16,21,52,34,990000,-3.083,138.734,5.7,10.0
2007,6,16,22,4,13,90000,-9.692,107.616,4.9,10.0
2007,6,17,9,3,6,860000,19.189,-64.835,4.8,19.0
2007,6,17,12,24,27,870000,-9.701,107.69,4.8,10.0
2007,6,17,12,41,13,90000,14.372,146.879,4.8,14.7
2007,6,18,6,18,45,680000,-3.55,150.962,6.3,9.0
2007,6,18,6,28,43,20000,-14.86,166.833,5.8,23.8
2007,6,18,11,16,38,180000,-16.587,-174.621,4.9,10.0
2007,6,18,14,29,48,290000,34.437,50.833,5.5,5.0
2007,6,18,14,56,39,700000,-27.027,-176.439,5.0,6.6
2007,6,18,15,25,27,360000,-26.947,-176.546,4.8,10.0
2007,6,18,23,51,10,290000,-12.466,41.832,5.0,10.0
2007,6,19,4,19,43,100000,14.442,146.764,4.8,35.0
2007,6,19,20,36,31,330000,-14.826,-174.501,5.1,9.6
2007,6,19,20,37,7,330000,-15.012,-174.288,5.0,10.0
2007,6,20,5,13,39,230000,-6.923,155.622,4.9,33.2
2007,6,20,14,0,27,780000,35.193,141.134,5.1,39.4
2007,6,20,18,12,30,40000,35.211,141.336,4.8,5.6
2007,6,20,19,4,6,990000,7.136,-72.175,5.2,23.3
2007,6,21,4,39,16,360000,46.483,153.316,5.3,10.0
2007,6,21,6,25,58,230000,-7.195,154.992,4.8,35.0
2007,6,21,17,14,24,680000,-4.022,144.489,4.8,10.0
2007,6,22,4,51,29,130000,37.296,68.903,5.3,31.1
2007,6,23,0,31,35,840000,-22.834,171.706,5.0,35.0
2007,6,23,1,31,45,310000,-22.968,171.645,5.4,35.0
2007,6,23,7,47,44,170000,-9.006,110.694,4.9,10.0
2007,6,23,8,17,19,890000,21.473,99.779,5.6,22.0
2007,6,23,8,27,48,0,21.552,99.909,5.4,12.2
2007,6,23,11,47,37,590000,1.12,97.261,4.9,30.0
2007,6,23,11,54,54,590000,-12.183,46.476,5.1,10.0
2007,6,23,19,14,45,930000,-17.343,-176.9,5.4,10.0
2007,6,23,19,20,40,990000,-17.031,-177.025,5.4,10.0
2007,6,23,19,35,24,820000,-16.927,-177.073,5.1,10.0
2007,6,23,21,2,7,350000,-16.806,-177.117,5.2,10.0
